Program,Participant_ID,Area_SqFt,Water_Saved_AF,Rebate_Amount
Turf_Removal,Turf_Removal_0198,1274.3606484730376,0.09430268798700478,0
Turf_Removal,Turf_Removal_0199,1254.7837928387144,0.09285400067006486,0
Turf_Removal,Turf_Removal_0200,1420.9811889960733,0.10515260798570943,0
Turf_Removal,Turf_Removal_0201,1399.6886369594245,0.1035769591349974,0
Turf_Removal,Turf_Removal_0202,932.7633125292557,0.06902448512716491,0
Turf_Removal,Turf_Removal_0203,624.9620288216956,0.046247190132805475,0
Turf_Removal,Turf_Removal_0204,809.4172655121672,0.05989687764790037,0
Turf_Removal,Turf_Removal_0205,703.2091082471223,0.05203747401028705,0
Turf_Removal,Turf_Removal_0206,790.3215048672856,0.05848379136017914,0
Turf_Removal,Turf_Removal_0207,1117.2121747257236,0.08267370092970354,0
Turf_Removal,Turf_Removal_0208,997.1833171399909,0.07379156546835933,0
Turf_Removal,Turf_Removal_0209,948.2790080269981,0.07017264659399786,0
Turf_Removal,Turf_Removal_0210,871.8074695354042,0.0645137527456199,0
Turf_Removal,Turf_Removal_0211,869.4370032586199,0.06433833824113787,0
Turf_Removal,Turf_Removal_0212,810.1443136988946,0.059950679213718196,0
Turf_Removal,Turf_Removal_0213,1309.9516667561354,0.09693642333995402,0
Turf_Removal,Turf_Removal_0214,1535.2739622914214,0.11361027320956518,0
Turf_Removal,Turf_Removal_0215,945.4641407559576,0.06996434641594086,0
Turf_Removal,Turf_Removal_0216,733.1270323836374,0.05425140039638916,0
Turf_Removal,Turf_Removal_0217,809.8983905457025,0.05993248090038198,0
Turf_Removal,Turf_Removal_0218,1312.1658044409744,0.0971002695286321,0
Turf_Removal,Turf_Removal_0219,1025.5203742599742,0.07588850769523808,0
Turf_Removal,Turf_Removal_0220,1115.8183087182244,0.08257055484514861,0
Turf_Removal,Turf_Removal_0221,426.77446386187916,0.03158131032577906,0
Turf_Removal,Turf_Removal_0222,1020.4567726379247,0.07551380117520642,0
Turf_Removal,Turf_Removal_0223,537.7640959341436,0.039794543099126625,0
Turf_Removal,Turf_Removal_0224,580.0290567602652,0.04292215020025963,0
Turf_Removal,Turf_Removal_0225,1002.2319666853004,0.07416516553471222,0
Turf_Removal,Turf_Removal_0226,836.3565558956534,0.06189038513627835,0
Turf_Removal,Turf_Removal_0227,1053.2003500278358,0.07793682590205984,0
Turf_Removal,Turf_Removal_0228,1061.3436880721833,0.07853943291734157,0
Turf_Removal,Turf_Removal_0229,821.75471817235,0.060809849144753896,0
Turf_Removal,Turf_Removal_0230,1379.444964218014,0.10207892735213303,0
Turf_Removal,Turf_Removal_0231,968.5316340456861,0.07167134091938077,0
Turf_Removal,Turf_Removal_0232,1131.966190203147,0.08376549807503288,0
Turf_Removal,Turf_Removal_0233,1064.3732273180449,0.07876361882153532,0
Turf_Removal,Turf_Removal_0234,957.8969277851737,0.07088437265610285,0
Turf_Removal,Turf_Removal_0235,1031.76853854412,0.07635087185226488,0
Turf_Removal,Turf_Removal_0236,549.3588926615422,0.04065255805695412,0
Turf_Removal,Turf_Removal_0237,1152.4474393688902,0.08528111051329787,0
Turf_Removal,Turf_Removal_0238,1032.2977217179287,0.07639003140712672,0
Turf_Removal,Turf_Removal_0239,1104.5373036112974,0.081735760467236,0
Turf_Removal,Turf_Removal_0240,899.0959821110677,0.06653310267621901,0
Turf_Removal,Turf_Removal_0241,1027.9959731708736,0.07607170201464465,0
Turf_Removal,Turf_Removal_0242,949.0861043514975,0.07023237172201081,0
Turf_Removal,Turf_Removal_0243,1570.2938827421292,0.11620174732291755,0
Turf_Removal,Turf_Removal_0244,967.6513953611518,0.07160620325672523,0
Turf_Removal,Turf_Removal_0245,1070.5381168430547,0.07921982064638604,0
Turf_Removal,Turf_Removal_0246,1031.5520533091933,0.0763348519448803,0
Turf_Removal,Turf_Removal_0247,1108.3326344619697,0.08201661495018575,0
Turf_Removal,Turf_Removal_0248,1125.900346528967,0.08331662564314356,0
Turf_Removal,Turf_Removal_0249,1219.189130496042,0.0902199956567071,0
Turf_Removal,Turf_Removal_0250,796.9394534456728,0.058973519554979786,0
Turf_Removal,Turf_Removal_0251,646.3544797004415,0.04783023149783267,0
Turf_Removal,Turf_Removal_0252,603.9193917506828,0.04469003498955053,0
Turf_Removal,Turf_Removal_0253,914.5465087217509,0.06767644164540956,0
Turf_Removal,Turf_Removal_0254,1179.4372315148446,0.0872783551320985,0
Turf_Removal,Turf_Removal_0255,1170.8988795386774,0.08664651708586213,0
Turf_Removal,Turf_Removal_0256,881.2689613945976,0.06521390314320022,0
Turf_Removal,Turf_Removal_0257,1271.394512051281,0.09408319389179479,0
Turf_Removal,Turf_Removal_0258,1430.453786604477,0.1058535802087313,0
Turf_Removal,Turf_Removal_0259,1734.8414410762434,0.128378266639642,0
Turf_Removal,Turf_Removal_0260,1018.0321040469966,0.07533437569947773,0
Turf_Removal,Turf_Removal_0261,742.8334031909327,0.05496967183612902,0
Turf_Removal,Turf_Removal_0262,886.1601938513818,0.06557585434500225,0
Turf_Removal,Turf_Removal_0263,657.8710142665578,0.04868245505572528,0
Turf_Removal,Turf_Removal_0264,682.0354198175032,0.05047062106649523,0
Turf_Removal,Turf_Removal_0265,1128.93437178114,0.08354114351180436,0
Turf_Removal,Turf_Removal_0266,1257.432507208327,0.09305000553341619,0
Turf_Removal,Turf_Removal_0267,829.8868617529639,0.061411627769719326,0
Turf_Removal,Turf_Removal_0268,923.4795822969011,0.06833748908997067,0
Turf_Removal,Turf_Removal_0269,765.6387636897133,0.05665726851303878,0
Turf_Removal,Turf_Removal_0270,648.3629226706136,0.0479788562776254,0
Turf_Removal,Turf_Removal_0271,1044.9632087856205,0.07732727745013591,0
Turf_Removal,Turf_Removal_0272,1171.3725596768247,0.08668156941608503,0
Turf_Removal,Turf_Removal_0273,1644.3363680635669,0.12168089123670395,0
Turf_Removal,Turf_Removal_0274,1528.5303863930405,0.113111248593085,0
Turf_Removal,Turf_Removal_0275,1116.7217441547114,0.08263740906744864,0
Turf_Removal,Turf_Removal_0276,766.8145254613987,0.0567442748841435,0
Turf_Removal,Turf_Removal_0277,1094.4004011022687,0.08098562968156788,0
Turf_Removal,Turf_Removal_0278,1026.874840290313,0.07598873818148315,0
Turf_Removal,Turf_Removal_0279,1153.4615978486559,0.08535615824080053,0
Turf_Removal,Turf_Removal_0280,362.32160968895676,0.0268117991169828,0
Turf_Removal,Turf_Removal_0281,837.0141299126132,0.06193904561353337,0
Turf_Removal,Turf_Removal_0282,1442.2854734172088,0.10672912503287345,0
Turf_Removal,Turf_Removal_0283,1115.5070322568065,0.08254752038700368,0
Turf_Removal,Turf_Removal_0284,931.2699070519525,0.06891397312184448,0
Turf_Removal,Turf_Removal_0285,944.4039431120564,0.06988589179029217,0
Turf_Removal,Turf_Removal_0286,938.7744431888874,0.06946930879597767,0
Turf_Removal,Turf_Removal_0287,946.6619485245142,0.07005298419081404,0
Turf_Removal,Turf_Removal_0288,777.449721895585,0.057531279420273286,0
Turf_Removal,Turf_Removal_0289,760.9150861574009,0.05630771637564766,0
Turf_Removal,Turf_Removal_0290,944.5838193132892,0.0698992026291834,0
Turf_Removal,Turf_Removal_0291,948.9201536670855,0.07022009137136433,0
Turf_Removal,Turf_Removal_0292,773.9669289204664,0.05727355274011452,0
Turf_Removal,Turf_Removal_0293,1183.1179420706312,0.08755072771322671,0
Turf_Removal,Turf_Removal_0294,1166.7699225058643,0.08634097426543395,0
Turf_Removal,Turf_Removal_0295,734.8405866723554,0.054378203413754295,0
Turf_Removal,Turf_Removal_0296,911.0268499648649,0.0674159868974,0
Turf_Removal,Turf_Removal_0297,760.8804935453843,0.056305156522358436,0
Turf_Removal,Turf_Removal_0298,1002.8599865525945,0.07421163900489199,0
Turf_Removal,Turf_Removal_0299,510.59335626342244,0.03778390836349326,0
Turf_Removal,Turf_Removal_0300,713.7523551315362,0.052817674279733676,0
Turf_Removal,Turf_Removal_0301,799.2456898974922,0.05914418105241442,0
Turf_Removal,Turf_Removal_0302,1080.9057952804753,0.07998702885075518,0
Turf_Removal,Turf_Removal_0303,744.9772647147375,0.05512831758889058,0
Turf_Removal,Turf_Removal_0304,614.3301032344148,0.04546042763934669,0
Turf_Removal,Turf_Removal_0305,887.0966402736888,0.06564515138025297,0
Turf_Removal,Turf_Removal_0306,633.9008288027591,0.046908661331404165,0
Turf_Removal,Turf_Removal_0307,1145.7824384101411,0.08478790044235043,0
Turf_Removal,Turf_Removal_0308,1031.9503199096928,0.07636432367331726,0
Turf_Removal,Turf_Removal_0309,830.3902149361255,0.06144887590527329,0
Turf_Removal,Turf_Removal_0310,1300.0273521616018,0.09620202405995854,0
Turf_Removal,Turf_Removal_0311,636.665616995802,0.04711325565768935,0
Turf_Removal,Turf_Removal_0312,724.7085448078052,0.05362843231577758,0
Turf_Removal,Turf_Removal_0313,1285.276441146719,0.0951104566448572,0
Turf_Removal,Turf_Removal_0314,827.5711171079088,0.06124026266598525,0
Turf_Removal,Turf_Removal_0315,1508.071324047963,0.11159727797954924,0
Turf_Removal,Turf_Removal_0316,1157.5181140563673,0.08565634044017117,0
Turf_Removal,Turf_Removal_0317,844.9852418472174,0.06252890789669409,0
Turf_Removal,Turf_Removal_0318,941.0288316738082,0.0696361335438618,0
Turf_Removal,Turf_Removal_0319,1137.7975689923937,0.08419702010543713,0
Turf_Removal,Turf_Removal_0320,1319.2706598316606,0.09762602882754289,0
Turf_Removal,Turf_Removal_0321,1201.6843752393115,0.08892464376770905,0
Turf_Removal,Turf_Removal_0322,1550.4212891510792,0.11473117539717986,0
Turf_Removal,Turf_Removal_0323,874.0429713293057,0.06467917987836862,0
Turf_Removal,Turf_Removal_0324,1022.5619564532486,0.07566958477754039,0
Turf_Removal,Turf_Removal_0325,1167.6808715604393,0.0864083844954725,0
Turf_Removal,Turf_Removal_0326,1781.290229478732,0.13181547698142618,0
Turf_Removal,Turf_Removal_0327,884.4090280970731,0.06544626807918341,0
Turf_Removal,Turf_Removal_0328,1407.6076810808274,0.10416296839998122,0
Turf_Removal,Turf_Removal_0329,1451.72322589651,0.10742751871634174,0
Turf_Removal,Turf_Removal_0330,797.9905596799877,0.059051301416319084,0
Turf_Removal,Turf_Removal_0331,517.6508983709526,0.038306166479450496,0
Turf_Removal,Turf_Removal_0332,1118.1448827142121,0.0827427213208517,0
Turf_Removal,Turf_Removal_0333,1423.0514903808196,0.10530581028818065,0
Turf_Removal,Turf_Removal_0334,607.4228358983122,0.0449492898564751,0
Turf_Removal,Turf_Removal_0335,1283.1041196316644,0.09494970485274316,0
Turf_Removal,Turf_Removal_0336,939.3365312130234,0.06951090330976373,0
Turf_Removal,Turf_Removal_0337,848.2718243101507,0.06277211499895115,0
Turf_Removal,Turf_Removal_0338,1213.1681680368677,0.0897744444347282,0
Turf_Removal,Turf_Removal_0339,1319.8481516955019,0.09766876322546714,0
Turf_Removal,Turf_Removal_0340,1074.993128357889,0.07954949149848378,0
Turf_Removal,Turf_Removal_0341,643.365213529065,0.04760902580115081,0
Turf_Removal,Turf_Removal_0342,722.2978438705215,0.053450040446418594,0
Turf_Removal,Turf_Removal_0343,1306.2760633044113,0.09666442868452643,0
Turf_Removal,Turf_Removal_0344,762.3208114477659,0.05641174004713467,0
Turf_Removal,Turf_Removal_0345,1116.8612115584901,0.08264772965532827,0
Turf_Removal,Turf_Removal_0346,1221.827598093253,0.09041524225890073,0
Turf_Removal,Turf_Removal_0347,624.2524149741068,0.04619467870808391,0
Turf_Removal,Turf_Removal_0348,886.4786547473275,0.06559942045130224,0
Turf_Removal,Turf_Removal_0349,1418.8189504980655,0.10499260233685684,0
Turf_Removal,Turf_Removal_0350,1205.1198810314488,0.08917887119632721,0
Turf_Removal,Turf_Removal_0351,1293.1677769353116,0.09569441549321306,0
Turf_Removal,Turf_Removal_0352,1136.3218086299369,0.08408781383861533,0
Turf_Removal,Turf_Removal_0353,999.4835858098854,0.07396178534993152,0
Turf_Removal,Turf_Removal_0354,741.6912075575925,0.054885149359261844,0
Turf_Removal,Turf_Removal_0355,780.614738619346,0.0577654906578316,0
Turf_Removal,Turf_Removal_0356,789.6496167767658,0.058434071641480664,0
Turf_Removal,Turf_Removal_0357,506.39344108575267,0.037473114640345695,0
Turf_Removal,Turf_Removal_0358,883.1929817600752,0.06535628065024557,0
Turf_Removal,Turf_Removal_0359,917.539570670495,0.06789792822961663,0
Turf_Removal,Turf_Removal_0360,620.3681461456158,0.04590724281477557,0
Turf_Removal,Turf_Removal_0361,601.2193919698557,0.04449023500576932,0
Turf_Removal,Turf_Removal_0362,708.471320574847,0.05242687772253868,0
